,Long,Lat,,
TG:,23.5112628,58.57225084,,
Model:,23.458055,58.491539,,
Kuupäev,Aeg (UTC),TG (cm),Model (m),Model (cm)
1/1/2015,0:00:00,39.8,0.081469543,8.146954328
1/1/2015,1:00:00,39.6,0.091241367,9.124136716
1/1/2015,2:00:00,41.3,0.098241895,9.824189544
1/1/2015,3:00:00,42.6,0.104048252,10.40482521
1/1/2015,4:00:00,44,0.108345985,10.83459854
1/1/2015,5:00:00,45.1,0.105877921,10.5877921
1/1/2015,6:00:00,45.5,0.097510003,9.751000255
1/1/2015,7:00:00,46.2,0.101599857,10.15998572
1/1/2015,8:00:00,46.6,0.115765765,11.57657653
1/1/2015,9:00:00,47.1,0.130379811,13.03798109
1/1/2015,10:00:00,49.1,0.135294795,13.5294795
1/1/2015,11:00:00,50.5,0.144093707,14.40937072
1/1/2015,12:00:00,50,0.152772978,15.27729779
1/1/2015,13:00:00,51.2,0.170184836,17.01848358
1/1/2015,14:00:00,54.4,0.177230135,17.72301346
1/1/2015,15:00:00,56.9,0.17935805,17.93580502
1/1/2015,16:00:00,58.5,0.185405284,18.54052842
1/1/2015,17:00:00,59.2,0.182448909,18.24489087
1/1/2015,18:00:00,58.8,0.157504037,15.7504037
1/1/2015,19:00:00,56.2,0.137927905,13.79279047
1/1/2015,20:00:00,56.7,0.133536279,13.35362792
1/1/2015,21:00:00,56.8,0.135282859,13.52828592
1/1/2015,22:00:00,54.6,0.156535044,15.65350443
1/1/2015,23:00:00,53.7,0.171607405,17.16074049
1/2/2015,0:00:00,55.4,0.156413004,15.64130038
1/2/2015,1:00:00,58.3,0.143252015,14.32520151
1/2/2015,2:00:00,58.8,0.183641449,18.36414486
1/2/2015,3:00:00,57.5,0.182920799,18.29207987
1/2/2015,4:00:00,56.8,0.185891286,18.58912855
1/2/2015,5:00:00,58.9,0.212185353,21.2185353
1/2/2015,6:00:00,61.4,0.23258394,23.258394
1/2/2015,7:00:00,65.3,0.261632144,26.16321445
1/2/2015,8:00:00,68.8,0.322752148,32.27521479
1/2/2015,9:00:00,72.5,0.362006545,36.20065451
1/2/2015,10:00:00,74.4,0.400538683,40.05386829
1/2/2015,11:00:00,77.2,0.439238906,43.92389059
1/2/2015,12:00:00,81.4,0.479530156,47.95301557
1/2/2015,13:00:00,88.1,0.498715281,49.87152815
1/2/2015,14:00:00,95,0.510737836,51.07378364
1/2/2015,15:00:00,96.3,0.410523951,41.05239511
1/2/2015,16:00:00,94.4,0.312721342,31.27213418
1/2/2015,17:00:00,94.3,0.253527403,25.35274029
1/2/2015,18:00:00,87.4,0.208641276,20.86412758
1/2/2015,19:00:00,77.4,0.194392592,19.43925917
1/2/2015,20:00:00,72,0.239869177,23.98691773
1/2/2015,21:00:00,73,0.253634721,25.3634721
1/2/2015,22:00:00,68.2,0.223594576,22.35945761
1/2/2015,23:00:00,66,0.209440842,20.94408423
1/3/2015,0:00:00,68.1,0.231756061,23.17560613
1/3/2015,1:00:00,68.2,0.257200241,25.72002411
1/3/2015,2:00:00,68.2,0.292555153,29.25551534
1/3/2015,3:00:00,72.9,0.329092741,32.9092741
1/3/2015,4:00:00,76.6,0.321040511,32.10405111
1/3/2015,5:00:00,80.3,0.288105994,28.81059945
1/3/2015,6:00:00,83.3,0.281905711,28.19057107
1/3/2015,7:00:00,78.7,0.299634069,29.96340692
1/3/2015,8:00:00,73.8,0.319753915,31.97539151
1/3/2015,9:00:00,78.5,0.340530246,34.05302465
1/3/2015,10:00:00,76.4,0.346726328,34.67263281
1/3/2015,11:00:00,75.4,0.327850491,32.78504908
1/3/2015,12:00:00,78.3,0.312508672,31.25086725
1/3/2015,13:00:00,78.8,0.308080584,30.80805838
1/3/2015,14:00:00,82,0.284716487,28.47164869
1/3/2015,15:00:00,83.6,0.241260752,24.12607521
1/3/2015,16:00:00,76.7,0.22922717,22.92271703
1/3/2015,17:00:00,70.9,0.228919044,22.89190441
1/3/2015,18:00:00,68.7,0.223638952,22.36389518
1/3/2015,19:00:00,66.6,0.215255305,21.52553052
1/3/2015,20:00:00,67.4,0.197462872,19.74628717
1/3/2015,21:00:00,66.6,0.183792263,18.37922633
1/3/2015,22:00:00,67.5,0.186969772,18.6969772
1/3/2015,23:00:00,65.1,0.208130211,20.81302106
1/4/2015,0:00:00,61.6,0.227530748,22.75307477
1/4/2015,1:00:00,60.4,0.236840039,23.68400395
1/4/2015,2:00:00,64,0.226788044,22.6788044
1/4/2015,3:00:00,64.7,0.213331372,21.33313715
1/4/2015,4:00:00,65.9,0.212035537,21.20355368
1/4/2015,5:00:00,62.2,0.217512265,21.75122648
1/4/2015,6:00:00,60.6,0.221650466,22.16504663
1/4/2015,7:00:00,61,0.222920597,22.29205966
1/4/2015,8:00:00,61.4,0.208565757,20.85657567
1/4/2015,9:00:00,61.7,0.192076594,19.20765936
1/4/2015,10:00:00,59.6,0.190234318,19.02343184
1/4/2015,11:00:00,55.7,0.185121864,18.51218641
1/4/2015,12:00:00,54.9,0.177708283,17.77082831
1/4/2015,13:00:00,55.6,0.182115927,18.21159273
1/4/2015,14:00:00,55.5,0.186766088,18.6766088
1/4/2015,15:00:00,56.9,0.185881957,18.58819574
1/4/2015,16:00:00,56.4,0.185356677,18.53566766
1/4/2015,17:00:00,58.3,0.187569648,18.7569648
1/4/2015,18:00:00,59.9,0.206646532,20.66465318
1/4/2015,19:00:00,62,0.226718456,22.67184556
1/4/2015,20:00:00,63,0.232497782,23.24977815
1/4/2015,21:00:00,63,0.232790947,23.2790947
1/4/2015,22:00:00,63.9,0.241850048,24.18500483
1/4/2015,23:00:00,63.3,0.232426703,23.2426703
1/5/2015,0:00:00,62.3,0.222321033,22.23210335
1/5/2015,1:00:00,61.4,0.228903279,22.89032787
1/5/2015,2:00:00,60.8,0.239162326,23.91623259
1/5/2015,3:00:00,58.9,0.241126344,24.11263436
1/5/2015,4:00:00,58.9,0.241109505,24.11095053
1/5/2015,5:00:00,61.7,0.220799297,22.07992971
1/5/2015,6:00:00,61.4,0.19963038,19.96303797
1/5/2015,7:00:00,58.9,0.18357259,18.35725904
1/5/2015,8:00:00,57.3,0.160323262,16.03232622
1/5/2015,9:00:00,58.5,0.133525014,13.35250139
1/5/2015,10:00:00,55.1,0.116828926,11.68289259
1/5/2015,11:00:00,52,0.106543899,10.65438986
1/5/2015,12:00:00,49.7,0.09210065,9.210065007
1/5/2015,13:00:00,49.8,0.079193227,7.919322699
1/5/2015,14:00:00,48.9,0.075121425,7.512142509
1/5/2015,15:00:00,47.3,0.078778401,7.877840102
1/5/2015,16:00:00,46.5,0.092186354,9.21863541
1/5/2015,17:00:00,47.7,0.107980348,10.79803482
1/5/2015,18:00:00,48.7,0.115217261,11.5217261
1/5/2015,19:00:00,50.5,0.117841534,11.78415343
1/5/2015,20:00:00,52.8,0.12444552,12.44455203
1/5/2015,21:00:00,53.6,0.126273468,12.62734681
1/5/2015,22:00:00,53.4,0.120571315,12.05713153
1/5/2015,23:00:00,52.9,0.116055623,11.60556227
1/6/2015,0:00:00,53.4,0.114387333,11.43873334
1/6/2015,1:00:00,52.4,0.109018102,10.90181023
1/6/2015,2:00:00,51.6,0.105086461,10.50864607
1/6/2015,3:00:00,50.8,0.102075249,10.2075249
1/6/2015,4:00:00,50,0.102688029,10.26880294
1/6/2015,5:00:00,49.2,0.101573475,10.15734747
1/6/2015,6:00:00,48.6,0.104566604,10.45666039
1/6/2015,7:00:00,49.2,0.103289135,10.32891348
1/6/2015,8:00:00,48.8,0.099076882,9.9076882
1/6/2015,9:00:00,48,0.09330669,9.330669045
1/6/2015,10:00:00,48,0.087703377,8.770337701
1/6/2015,11:00:00,47.8,0.075660333,7.566033304
1/6/2015,12:00:00,46.9,0.066431977,6.643197685
1/6/2015,13:00:00,46,0.062186707,6.218670681
